location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_death,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_recovered_male,new_recovered_female,cumulative_recovered_male,cumulative_recovered_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BR_SP,2020/1/23,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,16,0,0,52,2247,,0,6990,,,,,,,,,,,0,2,1,3,3,1,5,0,1,0,60,134,442,524,441,313,216,82,29,6,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,11,13,3,7,1,2,0,287,455,1480,1603,1286,938,625,216,81,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,10,1007,1240,,,,,0,0,0,0,21,31,3048,3942,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.824074,20.175926,24.481481,0,20.314815,91.215354
BR_SP,2020/1/24,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,16,0,0,43,2263,,0,7033,,,,,,,,,,,2,0,3,3,3,3,2,0,0,0,62,134,445,527,444,316,218,82,29,6,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,8,11,4,3,0,1,0,294,457,1487,1611,1297,942,628,216,82,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,8,1015,1248,,,,,0,0,0,0,19,24,3067,3966,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.928571,20.698413,29.539683,0,19.150794,75.711618
BR_SP,2020/1/25,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,27,0,0,61,2290,,0,7094,,,,,,,,,,,1,1,6,6,5,2,3,1,1,1,63,135,451,533,449,318,221,83,30,7,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,13,14,7,6,3,2,1,296,459,1498,1624,1311,949,634,219,84,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,21,1021,1269,,,,,0,0,0,0,19,42,3086,4008,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.206349,19.063492,29.825397,0,17.190476,65.826322
BR_SP,2020/1/26,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,16,0,0,63,2306,,0,7157,,,,,,,,,,,1,1,4,2,4,2,1,1,0,0,64,136,455,535,453,320,222,84,30,7,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,10,10,8,10,1,1,0,301,462,1513,1634,1321,957,644,220,85,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5,11,1026,1280,,,,,0,0,0,0,19,44,3105,4052,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,26.18254,19.365079,32.642857,0,16.293651,55.23355
BR_SP,2020/1/27,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,23,0,0,87,2329,,0,7244,,,,,,,,,,,1,0,3,6,4,6,2,1,0,0,65,136,458,541,457,326,224,85,30,7,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,16,22,18,18,5,2,0,0,305,464,1529,1656,1339,975,649,222,85,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,13,10,1039,1290,,,,,0,0,0,0,40,47,3145,4099,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,26.253968,19.484127,33.880952,0,14.626984,49.777078
BR_SP,2020/1/28,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,25,0,0,87,2354,,0,7331,,,,,,,,,,,2,1,4,3,9,2,2,2,0,0,67,137,462,544,466,328,226,87,30,7,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,18,20,18,10,5,3,2,0,311,469,1547,1676,1357,985,654,225,87,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,15,1049,1305,,,,,0,0,0,0,39,48,3184,4147,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,27.650794,20.436508,34.277778,0,16.214286,50.910078
BR_SP,2020/1/29,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,25,0,0,73,2379,,0,7404,,,,,,,,,,,0,1,3,8,7,5,1,0,0,0,67,138,465,552,473,333,227,87,30,7,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,18,18,11,3,1,1,0,316,474,1558,1694,1375,996,657,226,88,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,13,12,1062,1317,,,,,0,0,0,0,29,44,3213,4191,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,26.706349,22.214286,32.436508,0,20.801587,70.558688
BR_SP,2020/1/30,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17,0,0,47,2396,,0,7451,,,,,,,,,,,0,0,4,3,6,3,1,0,0,0,67,138,469,555,479,336,228,87,30,7,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,11,7,3,3,1,0,316,475,1568,1705,1386,1003,660,229,89,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,6,1073,1323,,,,,0,0,0,0,19,28,3232,4219,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,25.259259,22.259259,31.277778,0,21.527778,80.558708
BR_SP,2020/1/31,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,36,0,0,94,2432,,0,7545,,,,,,,,,,,1,5,6,7,7,4,3,2,1,0,68,143,475,562,486,340,231,89,31,7,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,27,18,8,5,4,2,0,320,485,1584,1732,1404,1011,665,233,91,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,14,22,1087,1345,,,,,0,0,0,0,38,56,3270,4275,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,24.690476,21.626984,29.65873,0,21.373016,82.36584
BR_SP,2020/2/1,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,49,0,0,167,2481,,0,7712,,,,,,,,,,,0,3,5,15,13,5,3,4,0,1,68,146,480,577,499,345,234,93,31,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,30,48,44,16,13,4,0,1,324,492,1614,1780,1448,1027,678,237,91,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,30,19,1117,1364,,,,,0,0,0,0,79,88,3349,4363,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,24.222222,22.027778,29.472222,0,21.944444,87.275508
BR_SP,2020/2/2,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,35,0,0,146,2516,,0,7858,,,,,,,,,,,0,0,7,10,7,7,0,4,0,0,68,146,487,587,506,352,234,97,31,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,42,35,25,13,7,7,0,0,331,502,1656,1815,1473,1040,685,244,91,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,13,22,1130,1386,,,,,0,0,0,0,66,80,3415,4443,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,25.333333,22.388889,30.706349,0,21.246032,79.257149
BR_SP,2020/2/3,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,33,0,0,124,2549,,0,7982,,,,,,,,,,,1,2,6,10,6,4,1,2,1,0,69,148,493,597,512,356,235,99,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,26,35,18,11,11,6,4,0,336,510,1682,1850,1491,1051,696,250,95,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,15,18,1145,1404,,,,,0,0,0,0,52,72,3467,4515,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,24.52381,21.634921,30.293651,0,21.261905,82.87208
BR_SP,2020/2/4,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,32,0,0,103,2581,,0,8085,,,,,,,,,,,0,2,3,10,7,2,6,2,0,0,69,150,496,607,519,358,241,101,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,25,17,17,9,7,1,0,340,514,1701,1875,1508,1068,705,257,96,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,16,1161,1420,,,,,0,0,0,0,46,57,3513,4572,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,24.269841,21.269841,30.460317,0,20.690476,81.277594
BR_SP,2020/2/5,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,11,0,0,52,2592,,0,8137,,,,,,,,,,,1,0,2,4,1,2,1,0,0,0,70,150,498,611,520,360,242,101,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,13,9,6,2,2,0,0,344,517,1714,1888,1517,1074,707,259,96,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,7,1165,1427,,,,,0,0,0,0,23,29,3536,4601,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,25.111111,21.761905,30.150794,0,21.15873,79.308748
BR_SP,2020/2/6,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,25,0,0,64,2617,,0,8201,,,,,,,,,,,0,1,2,10,7,3,2,0,0,0,70,151,500,621,527,363,244,101,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,25,14,7,2,1,4,0,345,520,1721,1913,1531,1081,709,260,100,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,16,1174,1443,,,,,0,0,0,0,26,38,3562,4639,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,24.52381,21.420635,29.595238,0,21.103175,81.618315
BR_SP,2020/2/7,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,21,0,0,53,2638,,0,8254,,,,,,,,,,,0,1,4,5,6,3,1,1,0,0,70,152,504,626,533,366,245,102,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,15,12,7,1,2,1,0,347,524,1730,1928,1543,1088,710,262,101,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,10,1185,1453,,,,,0,0,0,0,27,26,3589,4665,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,22.288889,20.388889,27.022222,0,20.488889,89.655823
BR_SP,2020/2/8,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17,0,0,78,2655,,0,8332,,,,,,,,,,,1,1,4,3,5,2,1,0,0,0,71,153,508,629,538,368,246,102,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18,16,14,9,2,2,1,0,355,532,1748,1944,1557,1097,712,264,102,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5,12,1190,1465,,,,,0,0,0,0,28,50,3617,4715,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,24.851852,21.259259,30.657407,0,19.685185,74.010785
BR_SP,2020/2/9,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,22,0,0,72,2677,,0,8404,,,,,,,,,,,2,1,4,4,4,4,2,1,0,0,73,154,512,633,542,372,248,103,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,12,11,13,8,3,0,0,360,537,1763,1956,1568,1110,720,267,102,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,11,1201,1476,,,,,0,0,0,0,30,42,3647,4757,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,23.922222,21.377778,28.266667,0,21,83.879332
BR_SP,2020/2/10,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,29,0,0,86,2706,,0,8490,,,,,,,,,,,2,1,4,8,9,1,3,1,0,0,75,155,516,641,551,373,251,104,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,18,24,5,7,3,0,0,363,545,1781,1974,1592,1115,727,270,102,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,21,1209,1497,,,,,0,0,0,0,29,57,3676,4814,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,22.533333,20.7,25.244444,0,21.233333,92.4607
BR_SP,2020/2/11,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,18,0,0,53,2724,,0,8543,,,,,,,,,,,0,0,2,6,5,5,0,0,0,0,75,155,518,647,556,378,251,104,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,10,10,1,0,0,0,363,548,1792,1992,1602,1125,728,270,102,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,7,1220,1504,,,,,0,0,0,0,26,27,3702,4841,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,21.277778,19.111111,24.944444,0,19.6,90.209923
BR_SP,2020/2/12,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17,0,0,77,2741,,0,8620,,,,,,,,,,,1,1,3,6,2,1,0,3,0,0,76,156,521,653,558,379,251,107,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,20,14,9,6,6,2,0,366,551,1806,2012,1616,1134,734,276,104,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,7,1230,1511,,,,,0,0,0,0,40,37,3742,4878,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,21.622222,18.4,26,0,18.077778,80.361853
BR_SP,2020/2/13,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,13,0,0,49,2754,,0,8669,,,,,,,,,,,0,1,1,5,0,3,3,0,0,0,76,157,522,658,558,382,254,107,32,8,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,17,6,8,5,0,0,0,367,552,1817,2029,1622,1142,739,276,104,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,7,1236,1518,,,,,0,0,0,0,20,29,3762,4907,,,,,,,,,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11.11,23.87037,18.842593,29.953704,0,17.546296,69.124362
