Unnamed: 0,prename,week_end,sex,age,rV
665,British Columbia,2022-12-01,All sexes,05–11,0.0
666,British Columbia,2022-12-01,All sexes,12–17,0.0
667,British Columbia,2022-12-01,All sexes,18–29,0.0001067800138833
668,British Columbia,2022-12-01,All sexes,30–39,0.0005361074590195
669,British Columbia,2022-12-01,All sexes,40–49,0.0004123148450001
670,British Columbia,2022-12-01,All sexes,50–59,0.0001472697352139
671,British Columbia,2022-12-01,All sexes,60–69,0.0005853562298777
672,British Columbia,2022-12-01,All sexes,70–79,0.0008473680509517
673,British Columbia,2022-12-01,All sexes,80+,0.001881682262879
664,British Columbia,2022-12-02,All sexes,00–04,0.0038620583757958
665,British Columbia,2022-12-02,All sexes,05–11,0.0
666,British Columbia,2022-12-02,All sexes,12–17,0.0
667,British Columbia,2022-12-02,All sexes,18–29,0.0001067800138833
668,British Columbia,2022-12-02,All sexes,30–39,0.0005361074590195
669,British Columbia,2022-12-02,All sexes,40–49,0.0004123148450001
670,British Columbia,2022-12-02,All sexes,50–59,0.0001472697352139
671,British Columbia,2022-12-02,All sexes,60–69,0.0005853562298777
672,British Columbia,2022-12-02,All sexes,70–79,0.0008473680509517
673,British Columbia,2022-12-02,All sexes,80+,0.001881682262879
664,British Columbia,2022-12-03,All sexes,00–04,0.0038620583757958
665,British Columbia,2022-12-03,All sexes,05–11,0.0
666,British Columbia,2022-12-03,All sexes,12–17,0.0
667,British Columbia,2022-12-03,All sexes,18–29,0.0001067800138833
668,British Columbia,2022-12-03,All sexes,30–39,0.0005361074590195
669,British Columbia,2022-12-03,All sexes,40–49,0.0004123148450001
670,British Columbia,2022-12-03,All sexes,50–59,0.0001472697352139
671,British Columbia,2022-12-03,All sexes,60–69,0.0005853562298777
672,British Columbia,2022-12-03,All sexes,70–79,0.0008473680509517
673,British Columbia,2022-12-03,All sexes,80+,0.001881682262879
664,British Columbia,2022-12-04,All sexes,00–04,0.0038620583757958
665,British Columbia,2022-12-04,All sexes,05–11,0.0
666,British Columbia,2022-12-04,All sexes,12–17,0.0
667,British Columbia,2022-12-04,All sexes,18–29,0.0001067800138833
668,British Columbia,2022-12-04,All sexes,30–39,0.0005361074590195
669,British Columbia,2022-12-04,All sexes,40–49,0.0004123148450001
670,British Columbia,2022-12-04,All sexes,50–59,0.0001472697352139
671,British Columbia,2022-12-04,All sexes,60–69,0.0005853562298777
672,British Columbia,2022-12-04,All sexes,70–79,0.0008473680509517
673,British Columbia,2022-12-04,All sexes,80+,0.001881682262879
674,British Columbia,2022-12-26,All sexes,00–04,0.0031440188439752
675,British Columbia,2022-12-26,All sexes,05–11,0.0
676,British Columbia,2022-12-26,All sexes,12–17,0.0
677,British Columbia,2022-12-26,All sexes,18–29,0.0
678,British Columbia,2022-12-26,All sexes,30–39,0.0003364357297342
679,British Columbia,2022-12-26,All sexes,40–49,0.0003138871144255
680,British Columbia,2022-12-26,All sexes,50–59,0.0
681,British Columbia,2022-12-26,All sexes,60–69,0.0003454630169877
682,British Columbia,2022-12-26,All sexes,70–79,0.0007303168622851
683,British Columbia,2022-12-26,All sexes,80+,0.0017601751313837
674,British Columbia,2022-12-27,All sexes,00–04,0.0031440188439752
675,British Columbia,2022-12-27,All sexes,05–11,0.0
676,British Columbia,2022-12-27,All sexes,12–17,0.0
677,British Columbia,2022-12-27,All sexes,18–29,0.0
678,British Columbia,2022-12-27,All sexes,30–39,0.0003364357297342
679,British Columbia,2022-12-27,All sexes,40–49,0.0003138871144255
680,British Columbia,2022-12-27,All sexes,50–59,0.0
681,British Columbia,2022-12-27,All sexes,60–69,0.0003454630169877
682,British Columbia,2022-12-27,All sexes,70–79,0.0007303168622851
683,British Columbia,2022-12-27,All sexes,80+,0.0017601751313837
674,British Columbia,2022-12-28,All sexes,00–04,0.0031440188439752
675,British Columbia,2022-12-28,All sexes,05–11,0.0
676,British Columbia,2022-12-28,All sexes,12–17,0.0
677,British Columbia,2022-12-28,All sexes,18–29,0.0
678,British Columbia,2022-12-28,All sexes,30–39,0.0003364357297342
679,British Columbia,2022-12-28,All sexes,40–49,0.0003138871144255
680,British Columbia,2022-12-28,All sexes,50–59,0.0
681,British Columbia,2022-12-28,All sexes,60–69,0.0003454630169877
682,British Columbia,2022-12-28,All sexes,70–79,0.0007303168622851
683,British Columbia,2022-12-28,All sexes,80+,0.0017601751313837
674,British Columbia,2022-12-29,All sexes,00–04,0.0031440188439752
675,British Columbia,2022-12-29,All sexes,05–11,0.0
676,British Columbia,2022-12-29,All sexes,12–17,0.0
677,British Columbia,2022-12-29,All sexes,18–29,0.0
678,British Columbia,2022-12-29,All sexes,30–39,0.0003364357297342
679,British Columbia,2022-12-29,All sexes,40–49,0.0003138871144255
680,British Columbia,2022-12-29,All sexes,50–59,0.0
681,British Columbia,2022-12-29,All sexes,60–69,0.0003454630169877
682,British Columbia,2022-12-29,All sexes,70–79,0.0007303168622851
683,British Columbia,2022-12-29,All sexes,80+,0.0017601751313837
674,British Columbia,2022-12-30,All sexes,00–04,0.0031440188439752
675,British Columbia,2022-12-30,All sexes,05–11,0.0
676,British Columbia,2022-12-30,All sexes,12–17,0.0
677,British Columbia,2022-12-30,All sexes,18–29,0.0
678,British Columbia,2022-12-30,All sexes,30–39,0.0003364357297342
679,British Columbia,2022-12-30,All sexes,40–49,0.0003138871144255
680,British Columbia,2022-12-30,All sexes,50–59,0.0
681,British Columbia,2022-12-30,All sexes,60–69,0.0003454630169877
682,British Columbia,2022-12-30,All sexes,70–79,0.0007303168622851
683,British Columbia,2022-12-30,All sexes,80+,0.0017601751313837
674,British Columbia,2022-12-31,All sexes,00–04,0.0031440188439752
675,British Columbia,2022-12-31,All sexes,05–11,0.0
676,British Columbia,2022-12-31,All sexes,12–17,0.0
677,British Columbia,2022-12-31,All sexes,18–29,0.0
678,British Columbia,2022-12-31,All sexes,30–39,0.0003364357297342
679,British Columbia,2022-12-31,All sexes,40–49,0.0003138871144255
680,British Columbia,2022-12-31,All sexes,50–59,0.0
681,British Columbia,2022-12-31,All sexes,60–69,0.0003454630169877
682,British Columbia,2022-12-31,All sexes,70–79,0.0007303168622851
683,British Columbia,2022-12-31,All sexes,80+,0.0017601751313837
674,British Columbia,2023-01-01,All sexes,00–04,0.0031440188439752
675,British Columbia,2023-01-01,All sexes,05–11,0.0
676,British Columbia,2023-01-01,All sexes,12–17,0.0
677,British Columbia,2023-01-01,All sexes,18–29,0.0
678,British Columbia,2023-01-01,All sexes,30–39,0.0003364357297342
679,British Columbia,2023-01-01,All sexes,40–49,0.0003138871144255
680,British Columbia,2023-01-01,All sexes,50–59,0.0
681,British Columbia,2023-01-01,All sexes,60–69,0.0003454630169877
682,British Columbia,2023-01-01,All sexes,70–79,0.0007303168622851
683,British Columbia,2023-01-01,All sexes,80+,0.0017601751313837
684,British Columbia,2023-01-23,All sexes,00–04,0.0013014073197239
685,British Columbia,2023-01-23,All sexes,05–11,0.0
686,British Columbia,2023-01-23,All sexes,12–17,0.0
687,British Columbia,2023-01-23,All sexes,18–29,0.0
688,British Columbia,2023-01-23,All sexes,30–39,0.0002432803318707
689,British Columbia,2023-01-23,All sexes,40–49,0.0002866302044203
690,British Columbia,2023-01-23,All sexes,50–59,0.0
691,British Columbia,2023-01-23,All sexes,60–69,0.000336018402307
692,British Columbia,2023-01-23,All sexes,70–79,0.0006409805646378
693,British Columbia,2023-01-23,All sexes,80+,0.0015419993427873
684,British Columbia,2023-01-24,All sexes,00–04,0.0013014073197239
685,British Columbia,2023-01-24,All sexes,05–11,0.0
686,British Columbia,2023-01-24,All sexes,12–17,0.0
687,British Columbia,2023-01-24,All sexes,18–29,0.0
688,British Columbia,2023-01-24,All sexes,30–39,0.0002432803318707
689,British Columbia,2023-01-24,All sexes,40–49,0.0002866302044203
690,British Columbia,2023-01-24,All sexes,50–59,0.0
691,British Columbia,2023-01-24,All sexes,60–69,0.000336018402307
692,British Columbia,2023-01-24,All sexes,70–79,0.0006409805646378
693,British Columbia,2023-01-24,All sexes,80+,0.0015419993427873
684,British Columbia,2023-01-25,All sexes,00–04,0.0013014073197239
685,British Columbia,2023-01-25,All sexes,05–11,0.0
686,British Columbia,2023-01-25,All sexes,12–17,0.0
687,British Columbia,2023-01-25,All sexes,18–29,0.0
688,British Columbia,2023-01-25,All sexes,30–39,0.0002432803318707
689,British Columbia,2023-01-25,All sexes,40–49,0.0002866302044203
690,British Columbia,2023-01-25,All sexes,50–59,0.0
691,British Columbia,2023-01-25,All sexes,60–69,0.000336018402307
692,British Columbia,2023-01-25,All sexes,70–79,0.0006409805646378
693,British Columbia,2023-01-25,All sexes,80+,0.0015419993427873
684,British Columbia,2023-01-26,All sexes,00–04,0.0013014073197239
685,British Columbia,2023-01-26,All sexes,05–11,0.0
686,British Columbia,2023-01-26,All sexes,12–17,0.0
687,British Columbia,2023-01-26,All sexes,18–29,0.0
688,British Columbia,2023-01-26,All sexes,30–39,0.0002432803318707
689,British Columbia,2023-01-26,All sexes,40–49,0.0002866302044203
690,British Columbia,2023-01-26,All sexes,50–59,0.0
691,British Columbia,2023-01-26,All sexes,60–69,0.000336018402307
692,British Columbia,2023-01-26,All sexes,70–79,0.0006409805646378
693,British Columbia,2023-01-26,All sexes,80+,0.0015419993427873
684,British Columbia,2023-01-27,All sexes,00–04,0.0013014073197239
685,British Columbia,2023-01-27,All sexes,05–11,0.0
686,British Columbia,2023-01-27,All sexes,12–17,0.0
687,British Columbia,2023-01-27,All sexes,18–29,0.0
688,British Columbia,2023-01-27,All sexes,30–39,0.0002432803318707
689,British Columbia,2023-01-27,All sexes,40–49,0.0002866302044203
690,British Columbia,2023-01-27,All sexes,50–59,0.0
691,British Columbia,2023-01-27,All sexes,60–69,0.000336018402307
692,British Columbia,2023-01-27,All sexes,70–79,0.0006409805646378
693,British Columbia,2023-01-27,All sexes,80+,0.0015419993427873
684,British Columbia,2023-01-28,All sexes,00–04,0.0013014073197239
685,British Columbia,2023-01-28,All sexes,05–11,0.0
686,British Columbia,2023-01-28,All sexes,12–17,0.0
687,British Columbia,2023-01-28,All sexes,18–29,0.0
688,British Columbia,2023-01-28,All sexes,30–39,0.0002432803318707
689,British Columbia,2023-01-28,All sexes,40–49,0.0002866302044203
690,British Columbia,2023-01-28,All sexes,50–59,0.0
691,British Columbia,2023-01-28,All sexes,60–69,0.000336018402307
692,British Columbia,2023-01-28,All sexes,70–79,0.0006409805646378
693,British Columbia,2023-01-28,All sexes,80+,0.0015419993427873
684,British Columbia,2023-01-29,All sexes,00–04,0.0013014073197239
685,British Columbia,2023-01-29,All sexes,05–11,0.0
686,British Columbia,2023-01-29,All sexes,12–17,0.0
687,British Columbia,2023-01-29,All sexes,18–29,0.0
688,British Columbia,2023-01-29,All sexes,30–39,0.0002432803318707
689,British Columbia,2023-01-29,All sexes,40–49,0.0002866302044203
690,British Columbia,2023-01-29,All sexes,50–59,0.0
691,British Columbia,2023-01-29,All sexes,60–69,0.000336018402307
692,British Columbia,2023-01-29,All sexes,70–79,0.0006409805646378
693,British Columbia,2023-01-29,All sexes,80+,0.0015419993427873
694,British Columbia,2023-02-20,All sexes,00–04,0.0002863347826278
695,British Columbia,2023-02-20,All sexes,05–11,0.0
696,British Columbia,2023-02-20,All sexes,12–17,0.0
697,British Columbia,2023-02-20,All sexes,18–29,0.0
698,British Columbia,2023-02-20,All sexes,30–39,5.993863248988572e-05
699,British Columbia,2023-02-20,All sexes,40–49,0.000164839408127
700,British Columbia,2023-02-20,All sexes,50–59,0.0
701,British Columbia,2023-02-20,All sexes,60–69,0.000217855778635
702,British Columbia,2023-02-20,All sexes,70–79,0.0005566565345152
703,British Columbia,2023-02-20,All sexes,80+,0.0016870023284391
694,British Columbia,2023-02-21,All sexes,00–04,0.0002863347826278
695,British Columbia,2023-02-21,All sexes,05–11,0.0
696,British Columbia,2023-02-21,All sexes,12–17,0.0
697,British Columbia,2023-02-21,All sexes,18–29,0.0
698,British Columbia,2023-02-21,All sexes,30–39,5.993863248988572e-05
699,British Columbia,2023-02-21,All sexes,40–49,0.000164839408127
700,British Columbia,2023-02-21,All sexes,50–59,0.0
701,British Columbia,2023-02-21,All sexes,60–69,0.000217855778635
702,British Columbia,2023-02-21,All sexes,70–79,0.0005566565345152
703,British Columbia,2023-02-21,All sexes,80+,0.0016870023284391
694,British Columbia,2023-02-22,All sexes,00–04,0.0002863347826278
695,British Columbia,2023-02-22,All sexes,05–11,0.0
696,British Columbia,2023-02-22,All sexes,12–17,0.0
697,British Columbia,2023-02-22,All sexes,18–29,0.0
698,British Columbia,2023-02-22,All sexes,30–39,5.993863248988572e-05
699,British Columbia,2023-02-22,All sexes,40–49,0.000164839408127
700,British Columbia,2023-02-22,All sexes,50–59,0.0
701,British Columbia,2023-02-22,All sexes,60–69,0.000217855778635
702,British Columbia,2023-02-22,All sexes,70–79,0.0005566565345152
703,British Columbia,2023-02-22,All sexes,80+,0.0016870023284391
694,British Columbia,2023-02-23,All sexes,00–04,0.0002863347826278
695,British Columbia,2023-02-23,All sexes,05–11,0.0
696,British Columbia,2023-02-23,All sexes,12–17,0.0
697,British Columbia,2023-02-23,All sexes,18–29,0.0
698,British Columbia,2023-02-23,All sexes,30–39,5.993863248988572e-05
699,British Columbia,2023-02-23,All sexes,40–49,0.000164839408127
700,British Columbia,2023-02-23,All sexes,50–59,0.0
701,British Columbia,2023-02-23,All sexes,60–69,0.000217855778635
702,British Columbia,2023-02-23,All sexes,70–79,0.0005566565345152
703,British Columbia,2023-02-23,All sexes,80+,0.0016870023284391
694,British Columbia,2023-02-24,All sexes,00–04,0.0002863347826278
695,British Columbia,2023-02-24,All sexes,05–11,0.0
696,British Columbia,2023-02-24,All sexes,12–17,0.0
697,British Columbia,2023-02-24,All sexes,18–29,0.0
698,British Columbia,2023-02-24,All sexes,30–39,5.993863248988572e-05
699,British Columbia,2023-02-24,All sexes,40–49,0.000164839408127
700,British Columbia,2023-02-24,All sexes,50–59,0.0
701,British Columbia,2023-02-24,All sexes,60–69,0.000217855778635
702,British Columbia,2023-02-24,All sexes,70–79,0.0005566565345152
703,British Columbia,2023-02-24,All sexes,80+,0.0016870023284391
694,British Columbia,2023-02-25,All sexes,00–04,0.0002863347826278
695,British Columbia,2023-02-25,All sexes,05–11,0.0
696,British Columbia,2023-02-25,All sexes,12–17,0.0
697,British Columbia,2023-02-25,All sexes,18–29,0.0
698,British Columbia,2023-02-25,All sexes,30–39,5.993863248988572e-05
699,British Columbia,2023-02-25,All sexes,40–49,0.000164839408127
700,British Columbia,2023-02-25,All sexes,50–59,0.0
701,British Columbia,2023-02-25,All sexes,60–69,0.000217855778635
702,British Columbia,2023-02-25,All sexes,70–79,0.0005566565345152
703,British Columbia,2023-02-25,All sexes,80+,0.0016870023284391
694,British Columbia,2023-02-26,All sexes,00–04,0.0002863347826278
695,British Columbia,2023-02-26,All sexes,05–11,0.0
696,British Columbia,2023-02-26,All sexes,12–17,0.0
697,British Columbia,2023-02-26,All sexes,18–29,0.0
698,British Columbia,2023-02-26,All sexes,30–39,5.993863248988572e-05
699,British Columbia,2023-02-26,All sexes,40–49,0.000164839408127
700,British Columbia,2023-02-26,All sexes,50–59,0.0
701,British Columbia,2023-02-26,All sexes,60–69,0.000217855778635
702,British Columbia,2023-02-26,All sexes,70–79,0.0005566565345152
703,British Columbia,2023-02-26,All sexes,80+,0.0016870023284391
704,British Columbia,2023-03-20,All sexes,00–04,0.0001082408409054
705,British Columbia,2023-03-20,All sexes,05–11,0.0
706,British Columbia,2023-03-20,All sexes,12–17,0.0
707,British Columbia,2023-03-20,All sexes,18–29,0.0
708,British Columbia,2023-03-20,All sexes,30–39,4.694883597504286e-05
709,British Columbia,2023-03-20,All sexes,40–49,0.0001501293297114
710,British Columbia,2023-03-20,All sexes,50–59,0.0
711,British Columbia,2023-03-20,All sexes,60–69,0.0002472390243083
712,British Columbia,2023-03-20,All sexes,70–79,0.0005610791235077
713,British Columbia,2023-03-20,All sexes,80+,0.0017662169224526
704,British Columbia,2023-03-21,All sexes,00–04,0.0001082408409054
705,British Columbia,2023-03-21,All sexes,05–11,0.0
706,British Columbia,2023-03-21,All sexes,12–17,0.0
707,British Columbia,2023-03-21,All sexes,18–29,0.0
708,British Columbia,2023-03-21,All sexes,30–39,4.694883597504286e-05
709,British Columbia,2023-03-21,All sexes,40–49,0.0001501293297114
710,British Columbia,2023-03-21,All sexes,50–59,0.0
