id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9206,47.0,1.3412473286096394,0.8301020660303389,0.7965507602767713,0.0022701165894880746,1.1159398537043685,0.25714142790309236,7.0,16.0
9207,53.0,1.3294583954950323,-0.38006226195495885,-8.36464000084013,0.0034942964751382946,1.2068771984532185,0.244977955640838,6.0,37.0
9208,38.0,1.6435334412676292,-1.9888922989047977,-5.082023371555924,0.001873995620538419,1.3689762338026115,0.369397567824399,7.0,31.0
9209,61.0,1.3313574349430422,-6.679259658756463,-3.303092698480361,0.003204911118158619,1.4741020038559502,0.26889658141246664,6.0,13.0
9210,53.0,1.4707970418275826,0.6892404874658826,-4.3598166493298365,0.0025144438481358527,1.1761260729549385,0.3400644459795211,6.0,6.0
9211,41.0,1.289070561890879,-2.7985609224326558,-8.782583209071266,0.0033654432164394498,1.2024638019020741,0.22597674390924422,6.0,5.0
9212,56.0,1.3041716419467615,0.21896343138201524,0.011282200692431577,0.0021747629774065778,1.0996666278603757,0.2342181668075109,6.0,24.0
9213,60.0,1.205158521891976,-8.926831225653375,-6.021766497557903,0.003316749717036326,1.2993831771937312,0.16718811021503077,7.0,13.0
9214,57.0,1.6509463640527395,-4.400546247540659,-0.33880616716335227,0.0025221785446133006,1.0925496777606214,0.3922286807308436,7.0,42.0
9215,52.0,1.1924506392670993,-3.4561069550545302,-3.219865361947758,0.0027346654511574754,1.3103939559522704,0.18791976263598692,6.0,13.0
9216,51.0,1.3195718584391802,-6.1895011098432215,-7.242308170379198,0.0025475161908974373,1.359840831867202,0.24190904548902792,7.0,7.0
9217,55.0,1.3952834534278395,-4.770098100857669,-0.1577620698954062,0.00307038364284936,1.1919405958940643,0.29937086053734147,6.0,25.0
9218,62.0,1.4783730348157553,-6.864456006985174,-8.813471263537787,0.0034172318829758723,1.2575931436465846,0.3256899438292066,6.0,22.0
9219,41.0,1.2741520877235921,-0.699360380597895,-6.803832187293184,0.0027099519296176306,1.1772551014731492,0.2100773425227099,7.0,31.0
9220,56.0,1.2436864357491726,-1.1241061417691312,-2.719497072035423,0.0040731523492727505,1.063361913633855,0.22245857391883728,5.0,2.0
9221,57.0,1.5971997028149936,-0.10089987164384373,-6.817952361968236,0.002106108399798072,1.2066410460530845,0.3678135524553931,7.0,28.0
9222,58.0,1.2199003471169747,-3.9655531797422143,-5.415472191776756,0.002885655187829323,1.0487265526375287,0.16572456856182588,6.0,32.0
9223,57.0,1.4280049056796893,-0.8304987508856592,-1.3425828470245755,0.0038016666400996395,1.3613574683450316,0.3118133094360184,6.0,6.0
9224,48.0,1.382839404712287,-1.0102445382084833,-1.3309611301910218,0.0028041935938128994,1.4411946310215928,0.2970812612251067,7.0,31.0
